participant, trial, cashIn, pop, totalTokens,  pressCount, tokensGained, duration, reactionTime
5,6,0,0,NA,28,1,0.050084829300004685,0.3833370209000009
5,6,0,0,NA,29,1,0.033385038399998734,0.28325200080000457
5,6,0,0,NA,30,1,0.05003690720000975,0.3166041373999917
5,6,0,0,NA,31,1,0.050112962800000105,0.31659507749999705
5,6,0,0,NA,32,1,0.03332614899998987,0.29997992510000415
5,6,0,0,NA,33,1,0.10006403929999408,0.28326392170001213
5,6,0,0,NA,34,1,0.05012202259999299,1.5832200050000012
5,6,0,0,NA,35,1,0.03340911860000517,0.199927806900007
5,6,1,0,35,35,1,0.6334581373999981,0.600049018799993
5,7,0,0,NA,1,1,0.10002398400000345,0.5726449489999936
5,7,0,0,NA,2,1,0.033373116999996455,0.06663704000000337
5,7,0,0,NA,3,1,0.033337832000000844,0.10000300400000128
5,7,0,0,NA,4,1,0.06664609899999618,0.09990811299999791
5,7,0,0,NA,5,1,0.03344893400000615,0.08341288600000496
5,7,0,0,NA,6,1,0.033285856999995644,0.09990716000000077
5,7,0,0,NA,7,1,0.08336615500000732,0.10001397099999565
5,7,0,0,NA,8,1,0.033318996999994965,0.0666379930000005
5,7,0,0,NA,9,1,0.03337717099999793,0.08325385999999924
5,7,0,0,NA,10,1,0.05011892299999943,0.11664295200000652
5,7,0,0,NA,11,1,0.03341007199999524,0.08328199400000358
5,7,0,0,NA,12,1,0.033295869999989236,0.11661601100000496
5,7,0,0,NA,13,1,0.033442973999996184,0.09995007500000952
5,7,0,0,NA,14,1,0.033387899000004495,0.11659502999999916
5,7,0,0,NA,15,1,0.033394099000005895,0.08326506599999561
5,7,0,0,NA,16,1,0.05009007400001053,0.399920939999987
5,7,0,0,NA,17,1,0.08341812999999831,0.3999218949999914
5,7,0,0,NA,18,1,0.03341889300000389,0.049885989000003406
5,7,0,0,NA,19,1,0.050112963000003674,0.7832460409999982
5,7,0,0,NA,20,1,0.08322310500000185,0.883337019999999
5,7,1,0,20,20,1,0.5832939149999987,0.5000708099999969
400,1,0,0,NA,1,1,0.11657810210000008,10.7783858776
400,1,0,0,NA,2,1,0.05011892320000122,0.6665380000999992
400,1,0,0,NA,3,1,0.04996109010000005,0.46661806110000015
400,1,0,1,4,3,1,0.06663489340000162,NA
400,2,0,0,NA,1,1,0.08337998389999868,25.3446409702
400,2,0,0,NA,2,1,0.08332586279999887,0.46659708030000147
400,2,0,0,NA,3,1,0.06667113310000161,0.3667550087000002
400,2,0,0,NA,4,1,0.10000610350000017,0.3665459155999997
400,2,0,0,NA,5,1,0.0834958553000007,0.4332840442999988
400,2,0,0,NA,6,1,0.08333611489999981,0.39986300469999847
400,2,0,0,NA,7,1,0.08339405059999905,0.35003995890000184
400,2,0,0,NA,8,1,0.0499551296000007,0.549966812200001
400,2,0,0,NA,9,1,0.13329696659999968,0.48335504529999795
400,2,0,0,NA,10,1,0.050067901600002074,0.5666530131999998
400,2,0,0,NA,11,1,0.06670403480000076,0.6998560428999987
400,2,0,0,NA,12,1,0.06675600999999887,0.6166448592999991
400,2,0,0,NA,13,1,0.06670689579999589,0.6832611561000022
400,2,0,0,NA,14,1,0.05005502710000087,0.49986791610000125
400,2,0,0,NA,15,1,0.0666508674999946,0.7000141143000036
400,2,0,0,NA,16,1,0.13337707520000208,0.6499609947000025
400,2,0,0,NA,17,1,0.08342695229999464,0.6165981293000016
400,2,0,0,NA,18,1,0.08332705500000515,0.6999318599999995
400,2,0,0,NA,19,1,0.05013704299999944,0.6499550341999978
400,2,0,0,NA,20,1,0.04998803139999808,0.5666089058000026
400,2,0,0,NA,21,1,0.08339500429999447,1.1665129662000027
400,2,0,0,NA,22,1,0.06679987910000307,0.8666341304000014
400,2,0,0,NA,23,1,0.06662297249999938,0.6332659720999985
400,2,0,0,NA,24,1,0.05003499989999938,0.7499949931999979
400,2,0,0,NA,25,1,0.05002999309999723,0.4999401569000028
400,2,1,0,25,25,1,0.8500258923000032,0.799995899200006
400,3,0,0,NA,1,1,0.1832590102999987,57.5440108776
400,3,0,0,NA,2,1,0.21663403510000023,0.45010304449999694
400,3,0,0,NA,3,1,0.18326091770000374,0.2333850861000002
400,3,0,0,NA,4,1,0.08335113520000448,0.3333849906999973
400,3,0,0,NA,5,1,0.08334016799999944,0.46655082699999895
400,3,0,0,NA,6,1,0.11664485929999557,0.6667029858000006
400,3,0,0,NA,7,1,0.15016889569999847,0.36661815650000307
400,3,0,0,NA,8,1,0.14999103550000115,0.4830999373999987
400,3,0,0,NA,9,1,0.11676502230000096,0.4000320434000031
400,3,0,0,NA,10,1,0.08337688439999624,0.516633033799998
400,3,0,0,NA,11,1,0.1332950592999964,0.5999369621000028
400,3,0,0,NA,12,1,0.11670899389999079,1.0333709716000072
400,3,0,0,NA,13,1,0.06652212150000025,0.6333229542000112
400,3,0,0,NA,14,1,0.08331990250000842,0.8334259985999921
400,3,0,0,NA,15,1,0.08330392839999945,1.19989705079999
400,3,0,0,NA,16,1,0.08330106740000076,0.650115013100006
400,3,0,0,NA,17,1,0.11666297909999912,0.6833720206999914
400,3,0,1,18,17,1,0.08340501790000587,NA
400,4,0,0,NA,1,1,0.10002303129999746,80.4936239719
400,4,0,0,NA,2,1,0.11663818360000278,0.5998659133999951
400,4,0,0,NA,3,1,0.1499462128000033,0.28341579429999797
400,4,0,0,NA,4,1,0.11669802670000706,0.7167148589999925
400,4,0,0,NA,5,1,0.1333138942000005,0.5832490920999902
400,4,0,0,NA,6,1,0.050051927600009094,0.9333109856000021
400,4,0,0,NA,7,1,0.04999589919999892,0.4666821956000007
400,4,0,0,NA,8,1,0.06675481799999261,0.5666050911000013
400,4,0,0,NA,9,1,0.06665802000000554,0.7166361808999966
400,4,0,0,NA,10,1,0.0666999815999958,0.5665957928000012
400,4,0,0,NA,11,1,0.05003619199999321,0.5332260132000073
400,4,0,0,NA,12,1,0.0833859444000069,0.36670398709999574
400,4,0,0,NA,13,1,0.13336515429999451,0.46658086770000295
400,4,0,0,NA,14,1,0.05000281329999723,0.4666230679000023
400,4,0,0,NA,15,1,0.06678295129999867,0.5666341782000046
400,4,0,0,NA,16,1,0.08344507219999286,0.6332049370000021
400,4,0,0,NA,17,1,0.08341002470000092,0.5331668853000053
400,4,0,0,NA,18,1,0.06669116019999421,0.466625928900001
400,4,0,0,NA,19,1,0.08340001110001083,0.5500149725999961
400,4,0,0,NA,20,1,0.04998612400000013,0.5499148369000011
400,4,0,1,21,20,1,0.1332769394000053,NA
400,5,0,0,NA,1,1,0.08340001100000904,107.093000889
400,5,0,0,NA,2,1,0.08343315099999415,0.41661405600000023
400,5,0,0,NA,3,1,0.05012798299999588,0.249983787000005
400,5,0,0,NA,4,1,0.05005598099999986,0.24980401999999913
400,5,0,0,NA,5,1,0.05001187300000254,0.24995017099999473
400,5,0,0,NA,6,1,0.06668186199999582,0.38335514000000614
400,5,0,0,NA,7,1,0.08339786500000912,0.366563081999999
400,5,0,0,NA,8,1,0.08337402399999405,0.3500211239999942
400,5,0,0,NA,9,1,0.08336520199999597,0.38314485500001183
400,5,0,1,10,9,1,0.06659197800000527,NA
400,6,0,0,NA,1,1,0.08329105400000003,121.276160002
400,6,0,0,NA,2,1,0.03335118299999351,0.3000588410000091
400,6,0,0,NA,3,1,0.050005912999992574,0.283233881000001
400,6,0,0,NA,4,1,0.050056935000000635,0.23329520200000786
400,6,0,1,5,4,1,0.05010795600000506,NA
400,7,0,0,NA,1,1,0.10005307199998015,134.192543983
400,7,0,0,NA,2,1,0.03342986100000189,0.1832530500000189
400,7,0,0,NA,3,1,0.050005913000006785,0.3666200639999886
400,7,0,0,NA,4,1,0.13326096500000517,0.30005001999998626
400,7,0,0,NA,5,1,0.06678819600000452,0.5332169540000109
400,7,0,0,NA,6,1,0.05011606200000074,0.6665627959999938
400,7,0,0,NA,7,1,0.08344507200001772,0.5498850349999884
400,7,0,0,NA,8,1,0.05003404600000749,1.1999559399999953
400,7,0,0,NA,9,1,0.050095080999994934,0.3831949239999801
400,7,0,0,NA,10,1,0.05004882800000132,0.5498740670000188
400,7,1,0,10,10,1,0.7333929539999815,0.6833441259999802
400,8,0,0,NA,1,1,0.08340406400000688,153.158787966
400,8,0,0,NA,2,1,0.050024987000000465,0.23325490899998158
400,8,0,0,NA,3,1,0.06671810199998163,0.36667799900001796
400,8,0,0,NA,4,1,0.08336400999999682,0.3332629200000099
400,8,0,0,NA,5,1,0.08336806299999466,0.28329300900000476
400,8,0,0,NA,6,1,0.06675195700000813,0.26660299299999224
